Title,Year,Duration,MPA,IMBD_Rating,Votes,méta_score,description,Movie Link,writers,director,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
15. Harakiri,1962,2h 13m,Not Rated,8.6,77K,85.0,"When a ronin requesting seppuku at a feudal lord's palace is told of the brutal suicide of another ronin who previously visited, he reveals how their pasts are intertwined - and in doing so challenges the clan's integrity.",https://www.imdb.com/title/tt0056058/?ref_=sr_i_15,"['Tatsuya Nakadai', 'Akira Ishihama', 'Shima Iwashita']",Masaki Kobayashi,"['Tatsuya Nakadai', 'Akira Ishihama', 'Shima Iwashita', 'Tetsurô Tanba', 'Masao Mishima', 'Ichirô Nakatani', 'Kei Satô', 'Yoshio Inaba', 'Hisashi Igawa', 'Tôru Takeuchi']",,,"$15,222",,"August 4, 1964",['Japan'],"Kyoto, Kyoto, Japan",['Shochiku'],9 wins & 3 nominations total,"['Period Drama', 'Drama', 'Mystery']",['Japanese']
16. Lolita,1962,2h 33m,Approved,7.5,111K,79.0,A middle-aged college professor becomes infatuated with a 14-year-old girl.,https://www.imdb.com/title/tt0056193/?ref_=sr_i_16,"['Vladimir Nabokov', 'Stanley Kubrick', 'James B. Harris']",Stanley Kubrick,"['James Mason', 'Shelley Winters', 'Sue Lyon', 'Gary Cockrell', 'Jerry Stovin', 'Diana Decker', 'Lois Maxwell', 'Cec Linder', 'Bill Greene', 'Shirley Douglas']","$2,000,000 (estimated)",,"$7,411",,"June 21, 1962","['United Kingdom', 'United States']","Lake George, New York, USA","['A.A. Productions Ltd.', 'Anya', 'Harris-Kubrick Productions']",2 wins & 9 nominations total,"['Dark Comedy', 'Dark Romance', 'Teen Drama', 'Tragedy', 'Tragic Romance', 'Crime', 'Drama', 'Romance']","['English', 'French', 'Spanish', 'German']"
17. Sweet Bird of Youth,1962,2h,Approved,7.1,8.8K,53.0,"A drifter and a faded film star, both traumatized by Hollywood, arrive to the guy's hometown, where the old bitter memories revive again.",https://www.imdb.com/title/tt0056541/?ref_=sr_i_17,"['Paul Newman', 'Geraldine Page', 'Shirley Knight']",Richard Brooks,"['Paul Newman', 'Geraldine Page', 'Shirley Knight', 'Ed Begley', 'Rip Torn', 'Mildred Dunnock', 'Madeleine Sherwood', 'Philip Abbott', 'Corey Allen', 'Barry Cahill']",,,$60,,"May 3, 1962",['United States'],"Malibu, California, USA",['Roxbury Productions Inc.'],3 wins & 7 nominations total,"['Drama', 'Romance']",['English']
18. What Ever Happened to Baby Jane?,1962,2h 14m,Approved,8.0,64K,75.0,"A former vaudeville child star torments her paraplegic sister, who eclipsed her as a movie star, in their decaying Hollywood mansion while desperately clinging to hopes of a comeback.",https://www.imdb.com/title/tt0056687/?ref_=sr_i_18,"['Bette Davis', 'Joan Crawford', 'Victor Buono']",Robert Aldrich,"['Bette Davis', 'Joan Crawford', 'Victor Buono', 'Wesley Addy', 'Julie Allred', 'Anne Barton', 'Marjorie Bennett', 'Bert Freed', 'Anna Lee', 'Maidie Norman']","$980,000 (estimated)",,"$4,222",,"October 31, 1962",['United States'],"172 South McCadden Place, Hancock Park, Los Angeles, California, USA",['The Associates & Aldrich Company'],5 wins & 11 nominations total,"['Psychological Horror', 'Psychological Thriller', 'Drama', 'Horror', 'Thriller']",['English']
19. The Man Who Shot Liberty Valance,1962,2h 3m,Approved,8.1,85K,94.0,A senator returns to a Western town for the funeral of an old friend and tells the story of his origins.,https://www.imdb.com/title/tt0056217/?ref_=sr_i_19,"['James Stewart', 'John Wayne', 'Vera Miles']",John Ford,"['James Stewart', 'John Wayne', 'Vera Miles', 'Lee Marvin', ""Edmond O'Brien"", 'Andy Devine', 'Ken Murray', 'John Carradine', 'Jeanette Nolan', 'John Qualen']","$3,200,000 (estimated)",,,,"April 22, 1962",['United States'],"Janss Conejo Ranch, Thousand Oaks, California, USA",['John Ford Productions'],4 wins & 3 nominations total,"['Classical Western', 'Drama', 'Western']",['English']
20. The Longest Day,1962,2h 58m,G,7.7,61K,75.0,"The events of D-Day, told on a grand scale from both the Allied and German points of view.",https://www.imdb.com/title/tt0056197/?ref_=sr_i_20,"['Ken Annakin', 'Andrew Marton', 'Gerd Oswald']",Ken Annakin,"['John Wayne', 'Robert Ryan', 'Richard Burton', 'Henry Fonda', 'Eddie Albert', 'Paul Anka', 'Arletty', 'Jean-Louis Barrault', 'Richard Beymer', 'Hans Christian Blech']","$10,000,000 (estimated)",,,,"October 4, 1962",['United States'],"Sainte-Mère-Eglise, Manche, France",['Darryl F. Zanuck Productions'],8 wins & 6 nominations total,"['Historical Epic', 'War Epic', 'Action', 'Drama', 'History', 'War']","['English', 'German', 'French']"
21. Hatari!,1962,2h 37m,Approved,7.1,15K,,A group of men trap wild animals in Africa and sell them to zoos before the arrival of a female wildlife photographer threatens to change their ways.,https://www.imdb.com/title/tt0056059/?ref_=sr_i_21,"['John Wayne', 'Elsa Martinelli', 'Hardy Krüger']",Howard Hawks,"['John Wayne', 'Elsa Martinelli', 'Hardy Krüger', 'Red Buttons', 'Gérard Blain', 'Bruce Cabot', 'Michèle Girardon', 'Valentin de Vargas', 'Eduard Franz', 'Queenie Leonard']",,,"$9,276",,"June 19, 1962",['United States'],"Arusha National Park, Tanzania",['Malabar'],3 nominations total,"['Action', 'Adventure', 'Comedy', 'Drama', 'Romance']","['English', 'Swahili', 'Italian', 'French']"
22. The Music Man,1962,2h 31m,G,7.7,20K,76.0,Traveling con artist Harold Hill targets the naïve residents of a small town in 1910s Iowa by posing as a boys' band leader to raise money before he can skip town.,https://www.imdb.com/title/tt0056262/?ref_=sr_i_22,"['Robert Preston', 'Shirley Jones', 'Buddy Hackett']",Morton DaCosta,"['Robert Preston', 'Shirley Jones', 'Buddy Hackett', 'Hermione Gingold', 'Paul Ford', 'Pert Kelton', 'The Buffalo Bills', 'Vern Reed', 'Ron Howard', 'Al Shea']","$4,240,000 (estimated)",,,,"June 19, 1962",['United States'],"Midwest Street, Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA",['Warner Bros.'],6 wins & 12 nominations total,"['Classic Musical', 'Comedy', 'Family', 'Musical', 'Romance']",['English']
23. Girls! Girls! Girls!,1962,1h 46m,PG,5.6,3.7K,,"When he finds out his boss is retiring to Arizona, a sailor has to find a way to buy the Westwind, a boat that he and his father built. He is also caught between two women: insensitive club singer Robin and sweet Laurel.",https://www.imdb.com/title/tt0056023/?ref_=sr_i_23,"['Edward Anhalt', 'Allan Weiss']",Norman Taurog,"['Elvis Presley', 'Stella Stevens', 'Jeremy Slate', 'Laurel Goodwin', 'Benson Fong', 'Robert Strauss', 'Guy Lee', 'Frank Puglia', 'Lili Valenty', 'Beulah Quo']",,,,"$7,848,000","November 21, 1962",['United States'],"Hawaii, USA",['Hal Wallis Productions'],2 nominations total,"['Comedy', 'Musical']",['English']
24. Period of Adjustment,1962,1h 52m,Approved,6.2,1.7K,71.0,A newlywed couple's honeymoon is disrupted by their friends' marital problems.,https://www.imdb.com/title/tt0056341/?ref_=sr_i_24,"['Anthony Franciosa', 'Jane Fonda', 'Jim Hutton']",George Roy Hill,"['Anthony Franciosa', 'Jane Fonda', 'Jim Hutton', 'Lois Nettleton', 'John McGiver', 'Mabel Albertson', 'Jack Albertson', 'Leon Alton', 'Robert Anderson', 'John Astin']",,,,,"October 31, 1962",['United States'],"Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA",['Marten Pictures'],5 nominations total,"['Comedy', 'Drama']",['English']
25. The Damned,1962,1h 27m,Approved,6.6,4.2K,72.0,"An American tourist, a youth gang leader, and his troubled sister find themselves trapped in a top secret government facility experimenting on children.",https://www.imdb.com/title/tt0056576/?ref_=sr_i_25,"['Macdonald Carey', 'Shirley Anne Field', 'Viveca Lindfors']",Joseph Losey,"['Macdonald Carey', 'Shirley Anne Field', 'Viveca Lindfors', 'Alexander Knox', 'Oliver Reed', 'Walter Gotell', 'James Villiers', 'Tom Kempinski', 'Kenneth Cope', 'Brian Oulton']","$500,000 (estimated)",,,,"July 7, 1965",['United Kingdom'],"Portland Bill, Dorset, England, UK",['Hammer Films'],,"['Drama', 'Fantasy', 'Horror', 'Romance', 'Sci-Fi']",['English']
26. Geronimo,1962,1h 41m,Approved,5.8,1.4K,,"In 1880s Arizona, General Crook and his troops are trying to subdue the last tribe of Apache led by Geronimo.",https://www.imdb.com/title/tt0056016/?ref_=sr_i_26,"['Pat Fielder', 'Arnold Laven']",Arnold Laven,"['Chuck Connors', 'Kamala Devi', 'Pat Conway', 'Armando Silvestre', 'Adam West', 'Lawrence Dobkin', 'John Anderson', 'Enid Jaynes', 'Ross Martin', 'Denver Pyle']",,,,,"May 1, 1962",['United States'],"Bavispe, Sonora, Mexico","['Bedford Pictures Inc.', 'Levy-Gardner-Laven']",,"['Action', 'Biography', 'Drama', 'History', 'Western']",['English']
27. The 300 Spartans,1962,1h 54m,Approved,6.5,7.9K,,A small Army of Greeks spearheaded by three hundred Spartans do battle with the whole invading Persian Army.,https://www.imdb.com/title/tt0055719/?ref_=sr_i_27,"['George St. George', 'Ugo Liberatore', 'Remigio Del Grosso']",Rudolph Maté,"['Richard Egan', 'Ralph Richardson', 'Diane Baker', 'Barry Coe', 'David Farrar', 'Donald Houston', 'Anna Synodinou', 'Kieron Moore', 'John Crawford', 'Robert Brown']","£500,000 (estimated)",,,,October 1962,['United States'],"Perachora, Greece",['Twentieth Century Fox'],,"['Historical Epic', 'Sword & Sandal', 'Adventure', 'Drama', 'History', 'War']",['English']
28. Cape Fear,1962,1h 46m,Approved,7.7,33K,76.0,A lawyer's family is stalked by a man he once helped put in jail.,https://www.imdb.com/title/tt0055824/?ref_=sr_i_28,"['Gregory Peck', 'Robert Mitchum', 'Polly Bergen']",J. Lee Thompson,"['Gregory Peck', 'Robert Mitchum', 'Polly Bergen', 'Lori Martin', 'Martin Balsam', 'Jack Kruschen', 'Telly Savalas', 'Barrie Chase', 'Paul Comi', 'John McKee']","$3,000,000 (estimated)",,,,"June 15, 1962",['United States'],"Savannah, Georgia, USA","['Melville Productions', 'Talbot Productions']",,"['Psychological Thriller', 'Drama', 'Thriller']",['English']
29. The Miracle Worker,1962,1h 46m,Approved,8.1,21K,83.0,"The story of Anne Sullivan's struggle to teach the blind, deaf and mute child Helen Keller how to understand and communicate.",https://www.imdb.com/title/tt0056241/?ref_=sr_i_29,"['William Gibson', 'Helen Keller']",Arthur Penn,"['Anne Bancroft', 'Patty Duke', 'Victor Jory', 'Inga Swenson', 'Andrew Prine', 'Kathleen Comegys', 'Maribel Ayuso', 'Dale Ellen Bethea', 'John Bliss', 'Grant Code']","$500,000 (estimated)",,"$4,139",,"July 28, 1962",['United States'],"Middletown, New Jersey, USA",['Playfilm Productions'],13 wins & 13 nominations total,"['Period Drama', 'Biography', 'Drama']","['English', 'American Sign Language']"
30. The Exterminating Angel,1962,1h 35m,Not Rated,8.0,37K,,The guests at an upper-class dinner party find themselves unable to leave.,https://www.imdb.com/title/tt0056732/?ref_=sr_i_30,"['Luis Buñuel', 'Luis Alcoriza']",Luis Buñuel,"['Silvia Pinal', 'Jacqueline Andere', 'Enrique Rambal', 'José Baviera', 'Augusto Benedico', 'Luis Beristáin', 'Antonio Bravo', 'Claudio Brook', 'César del Campo', 'Rosa Elena Durgel']",,,"$1,843",,"August 21, 1967",['Mexico'],"308 Calderon de la Barca, Polanco, Mexico City, Distrito Federal, Mexico",['Producciones Gustavo Alatriste'],4 wins & 2 nominations total,"['Dark Comedy', 'Drama', 'Fantasy']",['Spanish']
31. Carnival of Souls,1962,1h 18m,PG,7.0,29K,,"After a traumatic accident, a woman becomes drawn to a mysterious abandoned carnival.",https://www.imdb.com/title/tt0055830/?ref_=sr_i_31,"['Candace Hilligoss', 'Frances Feist', 'Sidney Berger']",Herk Harvey,"['Candace Hilligoss', 'Frances Feist', 'Sidney Berger', 'Art Ellison', 'Stan Levitt', 'Tom McGinnis', 'Forbes Caldwell', 'Dan Palmquist', 'Bill de Jarnette', 'Steve Boozer']","$30,000 (estimated)",,,,"November 2, 1962",['United States'],"Saltair Amusement Park, near, Magna, Utah, USA","['Harcourt Productions', 'Centron Corporation']",,"['B-Horror', 'Supernatural Horror', 'Horror', 'Mystery']",['English']
32. Mutiny on the Bounty,1962,2h 58m,Approved,7.2,18K,48.0,"In 1787, British ship Bounty leaves Portsmouth to bring a cargo of bread-fruit from Tahiti, but the savage on-board conditions imposed by Captain Bligh trigger a mutiny led by first officer Fletcher Christian.",https://www.imdb.com/title/tt0056264/?ref_=sr_i_32,"['Charles Lederer', 'Charles Nordhoff', 'James Norman Hall']",Lewis Milestone,"['Marlon Brando', 'Trevor Howard', 'Richard Harris', 'Hugh Griffith', 'Richard Haydn', 'Tarita', 'Percy Herbert', 'Duncan Lamont', 'Gordon Jackson', 'Chips Rafferty']","$19,000,000 (estimated)",,,,"November 8, 1962",['United States'],"Bora Bora, Leeward Islands, French Polynesia",['Arcola Pictures'],3 wins & 13 nominations total,"['Adventure Epic', 'Globetrotting Adventure', 'Historical Epic', 'Period Drama', 'Psychological Drama', 'Quest', 'Steamy Romance', 'Adventure', 'Drama', 'History']","['English', 'Polynesian', 'French', 'Dutch']"
33. Cléo from 5 to 7,1962,1h 30m,Not Rated,7.8,29K,87.0,"Cleo, a singer and hypochondriac, becomes increasingly worried that she might have cancer while awaiting test results from her doctor.",https://www.imdb.com/title/tt0055852/?ref_=sr_i_33,"['Corinne Marchand', 'Antoine Bourseiller', 'Dominique Davray']",Agnès Varda,"['Corinne Marchand', 'Antoine Bourseiller', 'Dominique Davray', 'Dorothée Blanck', 'Michel Legrand', 'José Luis de Vilallonga', 'Loye Payen', 'Renée Duchateau', 'Lucienne Marchand', 'Serge Korber']",,,"$1,886",,"April 11, 1962","['France', 'Italy']","Escalier, Rue des Artistes, Paris 14, Paris, France","['Ciné-tamaris', 'Rome Paris Films']",2 wins & 1 nomination total,"['Psychological Drama', 'Comedy', 'Drama', 'Music']",['French']
34. Gypsy,1962,2h 23m,Approved,7.1,7.2K,,"Based on the Broadway hit about the life and times of burlesque dancer Gypsy Rose Lee and her aggressive stage mother, Mama Rose.",https://www.imdb.com/title/tt0056048/?ref_=sr_i_34,"['Rosalind Russell', 'Natalie Wood', 'Karl Malden']",Mervyn LeRoy,"['Rosalind Russell', 'Natalie Wood', 'Karl Malden', 'Paul Wallace', 'Betty Bruce', 'Parley Baer', 'Harry Shannon', 'Morgan Brittany', 'Ann Jillian', 'Diane Pace']","$4,000,000 (estimated)",,,,"November 1, 1962",['United States'],"Stage 19, Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA",['Mervyn LeRoy Productions Inc.'],1 win & 12 nominations total,"['Classic Musical', 'Biography', 'Comedy', 'Drama', 'Musical']",['English']
35. A Dog's Life,1962,1h 48m,Approved,6.2,4.6K,,"A ""shockumentary"" consisting of a collection of mostly real archive footage displaying mankind at its most depraved and perverse, displaying bizarre rites, cruel behavior and bestial violence.",https://www.imdb.com/title/tt0057318/?ref_=sr_i_35,"['Stefano Sibaldi', 'Rossano Brazzi', 'Yves Klein']",Paolo Cavara,"['Stefano Sibaldi', 'Rossano Brazzi', 'Yves Klein', 'Henning Skaarup']",,,,"$4,360,000","March 30, 1962",['Italy'],"Honolulu, O'ahu, Hawaii, USA",['Cineriz'],1 win & 4 nominations total,"['Documentary', 'Horror']",['Italian']
36. Taras Bulba,1962,2h 2m,Approved,6.3,4.7K,,"In the 16th-century Ukraine, the Polish overlords and Ukrainian cossacks fight for control of the land but frequent Turkish invasions force them to unite against the common Turkish foe.",https://www.imdb.com/title/tt0056556/?ref_=sr_i_36,"['Tony Curtis', 'Yul Brynner', 'Christine Kaufmann']",J. Lee Thompson,"['Tony Curtis', 'Yul Brynner', 'Christine Kaufmann', 'Sam Wanamaker', 'Brad Dexter', 'Guy Rolfe', 'Perry Lopez', 'George Macready', 'Ilka Windish', 'Vladimir Sokoloff']","$7,000,000 (estimated)",,,,"December 19, 1962",['United States'],"Salta, Argentina","['Harold Hecht Productions', 'Curtleigh Productions']",3 nominations total,"['Adventure', 'Drama', 'History', 'Romance', 'War']","['English', 'Latin']"
37. State Fair,1962,2h,Approved,5.9,1.4K,,A brother and sister find romance and good clean fun at the state fair in Dallas.,https://www.imdb.com/title/tt0056526/?ref_=sr_i_37,"['Richard L. Breen', 'Oscar Hammerstein II', 'Sonya Levien']",José Ferrer,"['Pat Boone', 'Bobby Darin', 'Pamela Tiffin', 'Ann-Margret', 'Tom Ewell', 'Alice Faye', 'Wally Cox', 'David Brandon', 'Clem Harvey', 'Robert Foulk']","$4,500,000 (estimated)",,,,"March 9, 1962",['United States'],"Fair Park, Dallas, Texas, USA",['Twentieth Century Fox'],1 win & 2 nominations total,"['Musical', 'Romance']","['English', 'Italian', 'Spanish', 'French']"
38. Experiment in Terror,1962,2h 3m,Approved,7.3,7K,69.0,A man with an asthmatic voice telephones and assaults clerk Kelly Sherwood at home and coerces her into helping him steal a large sum from her bank.,https://www.imdb.com/title/tt0055972/?ref_=sr_i_38,"['Gordon Gordon', 'Mildred Gordon']",Blake Edwards,"['Glenn Ford', 'Lee Remick', 'Stefanie Powers', 'Roy Poole', 'Ned Glass', 'Anita Loo', 'Patricia Huston', 'Gilbert Green', 'Clifton James', 'Al Avalon']",,,,,"June 9, 1962",['United States'],"Candlestick Park - 602 Jamestown Avenue, San Francisco, California, USA",['Geoffrey-Kate Productions'],1 nomination total,"['Psychological Thriller', 'Crime', 'Mystery', 'Thriller']","['English', 'Cantonese']"
39. L'Eclisse,1962,2h 6m,Not Rated,7.7,23K,,"A young woman meets a vital young man, but their love affair is doomed because of the man's materialistic nature.",https://www.imdb.com/title/tt0056736/?ref_=sr_i_39,"['Michelangelo Antonioni', 'Tonino Guerra', 'Elio Bartolini']",Michelangelo Antonioni,"['Monica Vitti', 'Alain Delon', 'Francisco Rabal', 'Lilla Brignone', 'Rossana Rory', 'Mirella Ricciardi', 'Louis Seigner', 'Cyrus Elias', 'Alba Maiolini', 'Maria Tedeschi']",,,"$5,947",,"December 20, 1962","['Italy', 'France']","Rome Stock Exchange, Rome, Lazio, Italy","['Cineriz', 'Interopa Film', 'Paris Film']",1 win & 5 nominations total,"['Drama', 'Romance']","['Italian', 'English']"
40. Panic in Year Zero!,1962,1h 33m,Approved,6.6,5K,,"A family leaves Los Angeles for a camping trip just before hydrogen bombs destroy the city. In the midst of the chaos, the father must fight to keep his family alive along the highway.",https://www.imdb.com/title/tt0056331/?ref_=sr_i_40,"['Jay Simms', 'John Morton', 'Ward Moore']",Ray Milland,"['Ray Milland', 'Jean Hagen', 'Frankie Avalon', 'Mary Mitchel', 'Joan Freeman', 'Richard Garland', 'Richard Bakalyan', 'Rex Holman', 'Neil Burstyn', 'Willis Bouchey']","$225,000 (estimated)",,,,"July 5, 1962",['United States'],"Saddle Peak Lodge - 419 Cold Canyon Drive, Calabasas, California, USA",['Roger Corman Productions'],,"['Action', 'Sci-Fi', 'Thriller']",['English']
41. Walk on the Wild Side,1962,1h 54m,Approved,6.7,3.1K,,"Poor lovesick white-trash Dove Linkhorn arrives in New Orleans searching for his former girlfriend Hallie Gerard, an artist who works in The Doll House brothel, whose madam Jo Courtney considers her girls to be her property.",https://www.imdb.com/title/tt0056671/?ref_=sr_i_41,"['Nelson Algren', 'John Fante', 'Edmund Morris']",Edward Dmytryk,"['Laurence Harvey', 'Capucine', 'Jane Fonda', 'Anne Baxter', 'Barbara Stanwyck', 'Joanna Moore', 'Richard Rust', 'Karl Swenson', ""Don 'Red' Barry"", 'Juanita Moore']",,,,,"March 23, 1962",['United States'],"French Quarter, New Orleans, Louisiana, USA",['Famous Artists Productions'],1 nomination total,"['Drama', 'Romance']","['English', 'French', 'Spanish']"
